Time Frequency Delay XBandwidth Retrans Pings XSelfSNR XSelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330042715 5.26 62 3.8415 68 5 2220 -9400 16 1740 -9300 16 107408 7084 6260 3948
1330042851 5.3 62 3.4922 54 5 1620 -9400 16 1360 -9300 16 107248 7084 6344 3940
1330042979 5.5 60 3.5497 65 5 820 -9000 16 580 -8900 16 107404 7084 6260 3960
1330043106 5.6 60 3.7853 52 5 880 -8900 16 980 -8900 16 107432 7084 6260 3932
1330043233 5.7 60 3.6985 48 5 1420 -8600 16 1220 -8600 16 107420 7084 6260 3940
1330043299 5.745 0 3.7647 60 5 1680 -8500 16 1660 -8600 16 107388 7084 6260 3976
1330043366 5.785 0 3.8110 69 5 1940 -8600 16 2060 -8700 16 107328 7084 6260 4032
1330043441 5.825 0 3.4578 65 5 2140 -8600 16 2200 -8600 16 107360 7084 6260 4004
1330043508 5.2 0 3.8162 54 5 2340 -9600 16 2240 -9600 16 107328 7084 6260 4028
1330043636 5.26 61 3.8180 56 5 1820 -9400 16 1560 -9300 16 107424 7084 6260 3932
1330043763 5.3 60 3.7140 42 5 1460 -9300 16 1340 -9300 16 107356 7084 6260 3992
1330043890 5.5 61 3.7649 74 5 1200 -9000 16 920 -8900 16 107424 7084 6260 3928
1330044023 5.6 60 3.4511 52 5 1460 -8900 16 1480 -8900 16 107468 7084 6260 3888
1330044149 5.7 60 3.8228 58 5 1740 -8600 16 1560 -8600 16 107452 7084 6260 3908
1330044216 5.745 0 3.7981 58 5 1920 -8600 16 1780 -8600 16 107416 7084 6260 3944
1330044282 5.785 0 3.7994 70 5 2080 -8600 16 2220 -8700 16 107436 7084 6260 3916
1330044354 5.825 0 3.8121 57 5 2140 -8600 16 2300 -8600 16 107216 7084 6344 3928
1330044422 5.2 0 3.8339 64 5 2320 -9600 16 2280 -9600 16 107372 7084 6260 3980
1330044550 5.26 62 3.8172 66 5 1920 -9400 16 1600 -9300 16 107452 7084 6260 3908
1330044682 5.3 66 3.7515 58 5 1360 -9400 16 1120 -9300 16 107432 7084 6260 3928
1330044810 5.5 62 3.7584 50 5 1160 -9000 16 840 -8900 16 107468 7084 6260 3884
1330044936 5.6 60 3.8196 58 5 1520 -8900 16 1540 -8900 16 107484 7084 6260 3872
1330045063 5.7 60 3.7871 58 5 1700 -8600 16 1480 -8600 16 107456 7084 6260 3904
1330045129 5.745 0 3.7380 55 5 1960 -8600 16 1860 -8600 16 107404 7084 6260 3952
1330045195 5.785 1 3.8247 62 5 2000 -8600 16 2000 -8600 16 107408 7084 6260 3944
1330045268 5.825 0 3.4678 65 5 2100 -8600 16 2140 -8600 16 107352 7084 6260 4008
1330045335 5.2 0 3.8245 66 5 2260 -9600 16 2140 -9600 16 107352 7088 6260 4004
1330045461 5.26 60 3.7638 53 5 1660 -9400 16 1340 -9300 16 107408 7088 6260 3948
1330045587 5.3 60 3.7908 55 5 1120 -9400 16 900 -9300 16 107384 7088 6260 3972
1330045716 5.5 62 3.7407 67 5 1300 -9000 16 1060 -8900 16 107436 7088 6260 3920
1330045852 5.6 62 3.4689 57 5 1460 -8900 16 1480 -8900 16 107228 7088 6356 3900
1330045979 5.7 60 3.8212 60 5 1640 -8600 16 1460 -8600 16 107440 7088 6260 3916
1330046046 5.745 0 3.7698 54 5 1840 -8500 16 1800 -8600 16 107420 7088 6260 3940
1330046113 5.785 0 3.8290 64 5 2060 -8700 16 2040 -8600 16 107436 7088 6260 3920
1330046184 5.825 0 3.7774 63 5 2100 -8600 16 2160 -8600 16 107368 7088 6260 3988
1330046250 5.2 0 3.7947 58 5 2260 -9600 16 2140 -9600 16 107396 7088 6260 3956
1330046377 5.26 60 3.8068 67 5 1740 -9400 16 1480 -9300 16 107420 7088 6260 3940
1330046509 5.3 66 3.7659 62 5 1220 -9400 16 1020 -9300 16 107416 7088 6260 3936
1330046636 5.5 60 3.7639 48 5 1480 -9000 16 1360 -8900 16 107460 7088 6260 3888
1330046763 5.6 60 3.8261 61 5 1600 -8900 16 1600 -8900 16 107492 7088 6260 3864
1330046889 5.7 60 3.8354 62 5 1720 -8600 16 1560 -8600 16 107472 7088 6260 3880
1330046956 5.745 0 3.7234 54 5 2140 -8600 16 1960 -8600 16 107428 7088 6260 3920
1330047028 5.785 0 3.4602 71 5 2040 -8600 16 2100 -8600 16 107376 7088 6260 3980
1330047099 5.825 0 3.7837 63 5 2140 -8600 16 2240 -8600 16 107312 7088 6260 4040
1330047166 5.2 0 3.8283 64 5 2300 -9600 16 2140 -9600 16 107352 7088 6260 4000
1330047293 5.26 61 3.7877 60 5 1700 -9400 16 1440 -9300 16 107460 7088 6260 3888
1330047419 5.3 61 3.7979 50 5 1220 -9400 16 1040 -9300 16 107460 7088 6260 3888
1330047546 5.5 60 3.7591 72 5 1620 -9000 16 1400 -8900 16 107436 7088 6260 3916
1330047679 5.6 66 3.8089 59 5 1680 -8900 16 1680 -8900 16 107444 7088 6260 3916
1330047806 5.7 61 3.8303 62 5 1740 -8600 16 1540 -8600 16 107448 7088 6260 3912
1330047872 5.745 0 3.7858 54 5 2040 -8600 16 1920 -8600 16 107404 7088 6260 3948
1330047939 5.785 0 3.7989 62 5 1980 -8600 16 2200 -8700 16 107408 7088 6260 3948
1330048010 5.825 0 3.7603 72 5 2200 -8600 16 2440 -8600 16 107360 7088 6260 3992
1330048077 5.2 0 3.8232 66 5 2240 -9600 16 2060 -9500 16 107368 7088 6260 3992
1330048211 5.26 61 3.7355 71 5 1680 -9400 16 1340 -9400 16 107464 7088 6260 3888
1330048338 5.3 60 3.7828 46 5 1200 -9300 16 1100 -9400 16 107440 7088 6260 3916
1330048465 5.5 60 3.7395 56 5 1480 -9000 16 1260 -9000 16 107436 7088 6260 3924
1330048594 5.6 62 3.8307 59 5 1520 -8900 16 1580 -9000 16 107448 7088 6260 3904
1330048720 5.7 60 3.8180 62 5 1800 -8600 16 1560 -8700 16 107456 7088 6260 3892
1330048786 5.745 1 3.7936 66 5 1960 -8600 16 1860 -8700 16 107420 7088 6260 3936
1330048855 5.785 0 3.4564 50 5 1700 -8600 16 2100 -8700 16 107200 7088 6260 3940
1330048922 5.825 0 3.8077 58 5 2160 -8600 16 2140 -8700 16 107384 7088 6260 3976
1330048989 5.2 0 3.8385 62 5 2300 -9600 16 2040 -9500 16 107424 7088 6260 3936
1330049116 5.26 61 3.8245 62 5 1900 -9400 16 1580 -9400 16 107452 7088 6260 3904
1330049242 5.3 60 3.7480 50 5 1400 -9400 16 1200 -9400 16 107408 7088 6260 3952
1330049370 5.5 62 3.7823 71 5 1280 -9000 16 980 -9000 16 107500 7088 6260 3860
1330049510 5.6 73 3.8152 64 5 1620 -8900 16 1640 -9000 16 107448 7088 6260 3904
1330049637 5.7 60 3.8278 60 5 1660 -8600 16 1500 -8700 16 107436 7088 6260 3920
1330049703 5.745 0 3.7871 55 5 1920 -8500 16 1920 -8700 16 107420 7088 6260 3940
1330049772 5.785 0 3.8271 65 5 2120 -8700 16 2100 -8700 16 107076 7088 6380 3952
1330049839 5.825 0 3.7752 60 5 2140 -8600 16 2280 -8700 16 107384 7088 6260 3968
1330049905 5.2 0 3.8105 66 5 2380 -9600 16 2220 -9600 16 107408 7088 6260 3948
1330050038 5.26 60 3.4694 64 5 1820 -9400 16 1500 -9300 16 107408 7088 6260 3948
1330050164 5.3 60 3.7430 46 5 1440 -9400 16 1280 -9300 16 107456 7088 6260 3904
1330050293 5.5 62 3.7690 54 5 1060 -9000 16 740 -8900 16 107452 7088 6260 3908
1330050421 5.6 62 3.7919 56 5 1440 -8900 16 1440 -8900 16 107476 7088 6260 3876
1330050547 5.7 60 3.8129 68 5 1600 -8600 16 1400 -8600 16 107456 7088 6260 3896
1330050620 5.745 0 3.4295 54 5 1960 -8500 16 1920 -8600 16 107424 7092 6260 3928
1330050687 5.785 0 3.7850 62 5 2040 -8600 16 2120 -8700 16 107308 7092 6260 4036
1330050757 5.825 0 3.8373 68 5 2320 -8600 16 2380 -8600 16 107308 7092 6260 4044
1330050823 5.2 0 3.8321 58 5 2680 -9600 16 2620 -9600 16 107384 7092 6260 3968
1330050952 5.26 61 3.8422 60 5 1980 -9400 16 1780 -9400 16 107148 7092 6416 3900
1330051080 5.3 60 3.8138 60 5 1520 -9300 16 1360 -9300 16 107448 7092 6260 3900
1330051213 5.5 60 2.9812 76 5 900 -9000 16 660 -8900 16 107412 7092 6260 3932
1330051342 5.6 63 3.7723 69 5 1100 -8900 16 1100 -8900 16 107488 7092 6260 3868
1330051469 5.7 60 3.7692 52 5 1420 -8600 16 1260 -8600 16 107504 7092 6260 3844
1330051535 5.745 0 3.7935 62 5 1580 -8500 16 1600 -8600 16 107424 7092 6260 3924
1330051609 5.785 0 3.7863 56 5 1880 -8600 16 2020 -8700 16 107416 7092 6260 3936
1330051675 5.825 0 3.8030 73 5 2100 -8600 16 2360 -8600 16 107336 7092 6260 4008
1330051741 5.2 0 3.8089 64 5 2380 -9600 16 2640 -9600 16 107396 7092 6260 3952
1330051874 5.26 66 3.8159 67 5 2140 -9400 16 1860 -9300 16 107388 7092 6260 3960
1330052001 5.3 60 3.8057 59 5 1660 -9300 16 1600 -9300 16 107460 7092 6260 3892
1330052127 5.5 60 3.7756 48 5 960 -8900 16 960 -8900 16 107456 7092 6260 3896
1330052253 5.6 60 3.6622 44 5 600 -8900 16 680 -8900 16 107412 7092 6260 3940
1330052380 5.7 60 3.7813 62 5 1240 -8600 16 1080 -8600 16 107428 7092 6264 3912
1330052454 5.745 0 3.3783 53 5 1680 -8600 16 1520 -8600 16 107196 7092 6344 3928
1330052523 5.785 0 3.7575 50 5 1740 -8600 16 1880 -8700 16 107340 7092 6260 4012
1330052593 5.825 0 3.8107 67 5 2020 -8600 16 2040 -8600 16 107368 7092 6260 3988
1330052659 5.2 0 3.8185 62 5 2480 -9600 16 2540 -9600 16 107428 7092 6260 3920
1330052785 5.26 60 3.8309 60 5 2280 -9400 16 1920 -9300 16 107420 7092 6260 3932
1330052912 5.3 60 3.8371 64 5 1800 -9400 16 1560 -9300 16 107460 7092 6260 3884
1330053041 5.5 62 3.4294 62 5 1640 -9000 16 1500 -8900 16 107080 7092 6592 3916
1330053170 5.6 61 3.5596 45 5 460 -8900 16 480 -8900 16 107248 7092 6376 3912
1330053296 5.7 60 3.5735 48 5 640 -8600 16 520 -8600 16 107280 7092 6376 3876
1330053363 5.745 0 3.7096 44 5 1020 -8500 16 940 -8600 16 107252 7092 6376 3908
1330053430 5.785 0 3.7980 52 5 1580 -8600 16 1620 -8700 16 107192 7092 6376 3968
1330053496 5.825 0 3.8076 71 5 1740 -8600 16 1820 -8600 16 107152 7092 6376 4008
1330053563 5.2 0 3.8246 58 5 2280 -9600 16 2160 -9600 16 107216 7092 6376 3948
1330053702 5.26 72 3.8470 60 5 2320 -9400 16 1840 -9300 16 107384 7092 6260 3972
1330053828 5.3 60 3.8340 62 5 1740 -9300 16 1620 -9300 16 107452 7092 6260 3900
1330053957 5.5 60 3.8205 56 5 1780 -8900 16 1720 -8900 16 107252 7092 6372 3912
1330054086 5.6 62 3.7843 60 5 1080 -8900 16 1040 -8900 16 107472 7092 6260 3880
1330054228 5.7 61 1.3372 126 4 650 -8600 16 500 -8600 16 107484 7092 6260 3888
1330054294 5.745 0 3.6257 52 5 960 -8600 16 860 -8600 16 107400 7092 6260 3952
1330054361 5.785 0 3.7002 66 5 1220 -8600 16 1200 -8600 16 107336 7092 6260 4012
1330054427 5.825 0 3.7938 69 5 1500 -8600 16 1560 -8600 16 107348 7092 6260 4004
1330054493 5.2 0 3.8181 60 5 2240 -9600 16 2040 -9600 16 107424 7092 6260 3932
1330054620 5.26 60 3.8369 62 5 2040 -9400 16 1740 -9300 16 107460 7092 6260 3892
1330054747 5.3 60 3.8271 58 5 1760 -9300 16 1640 -9300 16 107440 7092 6260 3908
1330054882 5.5 68 3.8201 67 5 1980 -9000 16 2100 -8900 16 107400 7092 6260 3952
1330055010 5.6 62 3.8179 65 5 1480 -8900 16 1480 -8900 16 107468 7092 6260 3880
1330055137 5.7 60 3.8030 62 5 780 -8600 16 580 -8600 16 107464 7092 6260 3892
1330055203 5.745 0 3.5431 40 5 860 -8600 16 660 -8600 16 107416 7092 6260 3940
1330055269 5.785 0 3.3286 117 5 680 -8600 16 660 -8600 16 107396 7092 6260 3956
1330055335 5.825 0 3.7090 54 5 1140 -8600 16 1100 -8600 16 107424 7092 6260 3932
1330055408 5.2 0 3.8144 68 5 1960 -9600 16 1840 -9600 16 107404 7092 6260 3936
1330055536 5.26 61 3.8155 52 5 1880 -9400 16 1540 -9300 16 107460 7092 6260 3896
1330055662 5.3 60 3.8133 66 5 1680 -9300 16 1540 -9300 16 107436 7092 6260 3916
1330055789 5.5 61 3.8331 66 5 2260 -9000 16 2280 -8900 16 107400 7096 6260 3948
1330055916 5.6 60 3.8256 58 5 1760 -8900 16 1820 -8900 16 107452 7096 6260 3900
1330056050 5.7 60 3.4263 62 5 1400 -8600 16 1220 -8600 16 107240 7096 6428 3884
1330056117 5.745 0 3.6668 48 5 1280 -8500 16 1220 -8600 16 107416 7096 6260 3936
1330056184 5.785 0 3.7243 56 5 1140 -8600 16 1260 -8700 16 107376 7096 6260 3960
1330056250 5.825 0 3.6311 84 5 980 -8600 16 1100 -8600 16 107364 7096 6260 3984
1330056316 5.2 0 3.7879 66 5 1600 -9600 16 1420 -9600 16 107332 7096 6260 4016
1330056444 5.26 61 3.6946 52 5 1380 -9400 16 1140 -9300 16 107416 7096 6260 3932
1330056571 5.3 61 3.7069 50 5 1500 -9400 16 1280 -9300 16 107484 7096 6260 3860
1330056705 5.5 68 3.8131 56 5 2180 -9000 16 2300 -8900 16 107480 7096 6260 3872
1330056833 5.6 61 3.8088 62 5 1740 -8900 16 1780 -8900 16 107452 7096 6260 3900
1330056961 5.7 61 3.7993 62 5 1560 -8600 16 1360 -8600 16 107444 7096 6260 3900
1330057027 5.745 0 3.7557 55 5 1660 -8500 16 1640 -8600 16 107416 7096 6260 3928
1330057094 5.785 0 3.8003 69 5 1560 -8600 16 1680 -8700 16 107368 7096 6260 3980
1330057164 5.825 0 3.8074 62 5 1580 -8600 16 1680 -8600 16 107380 7096 6260 3972
1330057250 5.2 0 1.3694 178 4 1100 -9600 16 1000 -9600 16 107140 7096 6412 3960
1330057378 5.26 60 3.7137 56 5 1000 -9400 16 700 -9300 16 107476 7096 6260 3868
1330057504 5.3 60 3.7993 52 5 1020 -9400 16 800 -9300 16 107456 7096 6260 3888
1330057632 5.5 61 3.8487 54 5 1960 -9000 16 1760 -8900 16 107428 7096 6260 3916
1330057759 5.6 61 3.8274 53 5 1840 -8900 16 1980 -8900 16 107456 7096 6260 3896
1330057894 5.7 68 3.7922 70 5 1720 -8600 16 1520 -8600 16 107420 7096 6260 3924
1330057960 5.745 0 3.7701 66 5 1860 -8500 16 1820 -8600 16 107428 7096 6260 3920
1330058027 5.785 0 3.7827 58 5 1920 -8600 16 2020 -8700 16 107424 7096 6260 3928
1330058093 5.825 0 3.7936 64 5 1940 -8600 16 1980 -8600 16 107440 7096 6260 3912
1330058160 5.2 1 3.5981 47 5 1480 -9600 16 1320 -9600 16 107400 7096 6260 3944
1330058291 5.26 62 1.9453 267 5 920 -9400 16 700 -9300 16 107500 7096 6260 3852
1330058694 5.3 246 -1 -1 0 0 0 16 0 0 16 107568 7096 6264 3788
1330058821 5.5 60 3.8243 62 5 1740 -8900 16 1660 -8900 16 107444 7096 6260 3900
1330058949 5.6 62 3.8093 71 5 1820 -8900 16 1860 -8900 16 107436 7096 6260 3916
1330059083 5.7 67 3.8353 62 5 1780 -8600 16 1600 -8600 16 107384 7096 6260 3968
1330059150 5.745 0 3.8031 53 5 1980 -8500 16 1920 -8600 16 107408 7096 6260 3944
1330059216 5.785 0 3.8021 61 5 2040 -8600 16 2120 -8700 16 107452 7096 6260 3900
1330059282 5.825 0 3.8005 63 5 2140 -8600 16 2200 -8600 16 107452 7096 6260 3900
1330059350 5.2 0 3.7081 52 5 2200 -9600 16 2000 -9600 16 107160 7096 6436 3936
1330059478 5.26 60 3.7100 59 5 1500 -9400 16 1140 -9300 16 107472 7096 6260 3880
1330059611 5.3 60 3.4104 58 5 940 -9300 16 840 -9300 16 107444 7096 6260 3900
1330059741 5.5 62 3.7400 0 5 1540 -9000 16 1240 -8900 16 107440 7096 6260 3908
1330059867 5.6 60 3.8238 56 5 1460 -8900 16 1480 -8900 16 107452 7096 6260 3900
1330059995 5.7 61 3.7995 59 5 1640 -8600 16 1480 -8600 16 107400 7096 6260 3948
1330060061 5.745 0 3.7787 62 5 1900 -8500 16 1880 -8600 16 107440 7096 6260 3912
1330060128 5.785 0 3.8046 73 5 2120 -8700 16 2140 -8700 16 107320 7096 6260 4016
1330060194 5.825 0 3.8036 56 5 2160 -8600 16 2300 -8600 16 107408 7096 6260 3936
1330060267 5.2 0 3.4944 71 5 2300 -9600 16 2200 -9600 16 107340 7096 6260 4004
1330060394 5.26 60 3.7980 59 5 1600 -9400 16 1300 -9300 16 107396 7096 6260 3952
1330060520 5.3 60 3.7566 50 5 1220 -9300 16 1080 -9300 16 107440 7096 6260 3908
1330060647 5.5 61 3.7599 62 5 1080 -8900 16 1000 -8900 16 107380 7096 6260 3968
1330060776 5.6 62 3.7763 55 5 1380 -8900 16 1400 -8900 16 107472 7096 6260 3872
1330060909 5.7 66 3.7951 63 5 1660 -8600 16 1480 -8600 16 107340 7096 6260 4008
1330060975 5.745 0 3.8132 58 5 1720 -8500 16 1740 -8600 16 107360 7096 6260 3992
1330061048 5.785 0 3.8045 62 5 1980 -8600 16 2000 -8600 16 107364 7096 6260 3980
1330061115 5.825 0 3.8081 66 5 2200 -8600 16 2200 -8600 16 107412 7096 6260 3932
1330061182 5.2 0 3.8529 60 5 2660 -9600 16 2240 -9500 16 107360 7100 6260 3984
1330061308 5.26 60 3.8264 64 5 2080 -9400 16 1700 -9400 16 107456 7100 6260 3888
1330061441 5.3 60 3.4657 64 5 1740 -9400 16 1540 -9400 16 107472 7100 6260 3868
1330061568 5.5 61 3.4315 53 5 980 -9000 16 680 -9000 16 107488 7100 6260 3860
1330061694 5.6 61 3.7955 52 5 900 -8900 16 880 -9000 16 107440 7100 6260 3900
1330061821 5.7 60 3.7649 50 5 1400 -8600 16 1240 -8700 16 107460 7100 6260 3880
1330061887 5.745 0 3.7752 60 5 1700 -8600 16 1520 -8700 16 107456 7100 6260 3892
1330061954 5.785 0 3.7929 71 5 1940 -8600 16 1960 -8700 16 107380 7100 6260 3964
1330062036 5.825 0 3.4350 66 5 2140 -8600 16 2320 -8700 16 107348 7100 6260 4000
1330062102 5.2 0 3.8165 60 5 2900 -9600 16 2680 -9600 16 107332 7100 6260 4008
1330062230 5.26 61 3.8411 60 5 2280 -9400 16 2020 -9300 16 107460 7100 6260 3884
1330062359 5.3 61 3.8409 54 5 1760 -9300 16 1600 -9300 16 107460 7100 6260 3888
1330062485 5.5 60 3.7682 52 5 1440 -8900 16 1280 -8900 16 107396 7100 6260 3952
1330062618 5.6 60 2.4076 69 5 600 -8900 16 580 -8900 16 107476 7100 6260 3864
1330062744 5.7 60 3.7877 70 5 1020 -8600 16 800 -8600 16 107380 7100 6260 3964
1330062811 5.745 0 3.6556 46 5 1340 -8500 16 1300 -8600 16 107392 7100 6260 3956
1330062877 5.785 0 3.8106 62 5 1700 -8600 16 1680 -8600 16 107412 7100 6260 3928
1330062955 5.825 0 3.7907 62 5 1940 -8600 16 1940 -8600 16 107148 7100 6376 3964
1330063023 5.2 0 3.8171 58 5 2820 -9600 16 2680 -9600 16 107392 7100 6260 3944
1330063149 5.26 60 3.8400 62 5 2380 -9400 16 2220 -9300 16 107460 7100 6260 3876
1330063282 5.3 66 3.8246 61 5 1840 -9300 16 1680 -9300 16 107388 7100 6260 3952
1330063410 5.5 61 3.8076 62 5 1560 -9000 16 1300 -8900 16 107488 7100 6260 3852
1330063537 5.6 61 3.7853 51 5 720 -8900 16 660 -8900 16 107500 7100 6260 3848
1330063665 5.7 63 3.2829 42 5 760 -8600 16 620 -8600 16 107428 7100 6260 3912
1330063732 5.745 0 3.6644 45 5 1340 -8600 16 1180 -8600 16 107392 7100 6260 3948
1330063798 5.785 0 3.7859 68 5 1520 -8600 16 1540 -8600 16 107376 7100 6260 3968
1330063872 5.825 0 3.4325 72 5 1780 -8600 16 1860 -8600 16 107336 7100 6260 4012
1330063938 5.2 1 3.7542 67 5 2660 -9600 16 2600 -9600 16 107324 7100 6260 4024
1330064065 5.26 60 3.8192 60 5 2020 -9400 16 2000 -9300 16 107428 7100 6260 3920
1330064194 5.3 62 3.8306 62 5 1940 -9300 16 1740 -9300 16 107384 7100 6260 3964
1330064321 5.5 61 3.8066 58 5 1820 -9000 16 1540 -8900 16 107472 7100 6260 3876
1330064456 5.6 61 3.4542 48 5 920 -8900 16 840 -8900 16 107160 7100 6344 3956
1330064621 5.7 61 0.6624 77 2 500 -8600 16 500 -8700 16 107492 7100 6260 3848
1330064688 5.745 0 3.3585 54 5 760 -8500 16 700 -8600 16 107476 7100 6260 3864
1330064757 5.785 0 3.7069 53 5 1180 -8600 16 1160 -8600 16 107236 7100 6368 3888
1330064824 5.825 0 3.7663 52 5 1460 -8600 16 1480 -8600 16 107388 7100 6260 3956
1330064891 5.2 0 3.7494 44 5 2840 -9600 16 2680 -9600 16 107416 7100 6260 3924
1330065017 5.26 61 3.5038 56 5 2440 -9400 16 2260 -9300 16 107204 7100 6376 3948
1330065144 5.3 60 3.8260 68 5 1920 -9300 16 1720 -9300 16 107192 7100 6376 3960
1330065272 5.5 62 3.8312 58 5 1820 -8900 16 1820 -8900 16 107240 7100 6376 3912
1330065400 5.6 61 3.7298 50 5 1220 -8900 16 1180 -8900 16 107232 7100 6376 3916
1330065527 5.7 60 1.4471 133 5 660 -8600 16 620 -8600 16 107272 7100 6376 3880
1330065593 5.745 0 1.4516 145 5 620 -8600 16 440 -8600 16 107272 7100 6376 3876
1330065673 5.785 0 3.6847 55 5 1040 -8700 16 980 -8600 16 107372 7100 6264 3964
1330065744 5.825 0 3.7374 66 5 1520 -8600 16 1620 -8600 16 107332 7100 6260 4004
1330065813 5.2 0 3.7695 69 5 2480 -9600 16 2380 -9600 16 107296 7100 6260 4040
1330065941 5.26 61 3.8417 60 5 2080 -9400 16 2120 -9300 16 107420 7100 6260 3920
1330066069 5.3 61 3.8291 64 5 1840 -9300 16 1700 -9300 16 107436 7100 6260 3908
1330066195 5.5 60 3.8330 56 5 1980 -8900 16 1840 -8900 16 107388 7100 6264 3904
1330066327 5.6 67 3.7238 66 5 1340 -8900 16 1320 -8900 16 107408 7100 6260 3928
1330066456 5.7 60 1.8495 78 5 740 -8600 16 500 -8600 16 107448 7100 6260 3892
1330066500 5.745 0 -1 -1 2 650 -8600 16 550 -8600 16 107496 7104 6260 3844
1330066574 5.785 0 3.0907 57 5 1000 -8700 16 900 -8700 16 107408 7104 6260 3936
1330066640 5.825 0 3.7019 66 5 1180 -8600 16 1200 -8600 16 107284 7104 6260 4056
1330066706 5.2 0 3.7602 68 5 2400 -9600 16 2260 -9600 16 107312 7104 6260 4024
1330066840 5.26 61 3.1961 61 5 2240 -9400 16 1840 -9300 16 107388 7104 6260 3936
1330066966 5.3 60 3.8049 68 5 1840 -9300 16 1680 -9300 16 107356 7104 6260 3984
1330067094 5.5 61 3.8031 60 5 2320 -9000 16 2100 -8900 16 107448 7104 6260 3892
1330067220 5.6 60 3.7125 52 5 1400 -8900 16 1480 -8900 16 107432 7104 6260 3912
1330067346 5.7 61 2.9957 58 5 660 -8600 16 420 -8500 16 107444 7104 6260 3896
1330067454 5.745 30 0.2944 82 5 720 -8600 16 560 -8600 16 107152 7104 6320 3880
1330067522 5.785 0 2.6990 114 5 500 -8600 16 540 -8600 16 107392 7104 6260 3944
1330067595 5.825 0 3.7311 51 5 1100 -8600 16 980 -8600 16 107344 7104 6260 3992
1330067661 5.2 0 3.7875 64 5 2680 -9600 16 2560 -9600 16 107308 7104 6260 4024
1330067787 5.26 60 3.8321 54 5 2220 -9400 16 2060 -9300 16 107376 7104 6260 3968
1330067914 5.3 60 3.8196 54 5 1860 -9300 16 1940 -9300 16 107420 7104 6260 3912
1330068042 5.5 60 3.4871 62 5 2080 -9000 16 2260 -8900 16 107084 7104 6436 3884
1330068170 5.6 61 3.7909 69 5 1380 -8900 16 1360 -8900 16 107208 7104 6376 3940
1330068296 5.7 60 3.6640 58 5 660 -8600 16 460 -8500 16 107252 7104 6376 3900
1330068437 5.745 20 -1 -1 4 725 -8600 16 575 -8600 16 107364 7104 6376 3792
1330068504 5.785 0 2.0285 208 5 660 -8600 16 600 -8600 16 107220 7104 6376 3928
1330068571 5.825 0 3.6422 48 5 900 -8600 16 940 -8600 16 107220 7104 6376 3928
1330068655 5.2 0 3.4142 68 5 2300 -9600 16 2160 -9600 16 107220 7104 6344 3988
1330068783 5.26 60 3.8179 60 5 2040 -9400 16 1740 -9300 16 107356 7104 6260 3980
1330068913 5.3 62 3.8309 55 5 1840 -9300 16 1640 -9300 16 107428 7104 6260 3916
1330069040 5.5 61 3.8372 56 5 2200 -8900 16 2000 -8900 16 107448 7104 6260 3892
1330069167 5.6 60 3.7793 58 5 1300 -8900 16 1340 -8900 16 107412 7104 6260 3924
1330069299 5.7 66 1.0470 63 5 640 -8600 16 540 -8600 16 107424 7104 6260 3912
1330069394 5.745 0 0.7043 106 2 550 -8600 16 450 -8600 16 107476 7104 6260 3860
1330069461 5.785 0 3.6879 49 5 760 -8600 16 780 -8600 16 107380 7104 6260 3960
1330069543 5.825 0 3.7921 63 5 1360 -8600 16 1400 -8600 16 107216 7104 6392 3976
1330069611 5.2 0 3.7726 65 5 2860 -9600 16 2660 -9600 16 107348 7104 6260 3992
1330069738 5.26 60 3.8466 58 5 2420 -9400 16 2200 -9300 16 107340 7104 6260 3992
1330069870 5.3 60 3.4904 56 5 1880 -9300 16 1800 -9300 16 107344 7104 6260 3996
1330069996 5.5 60 3.8321 72 5 2180 -9000 16 1900 -8900 16 107340 7104 6260 3992
1330070123 5.6 60 3.7763 52 5 1200 -8900 16 1220 -8900 16 107320 7104 6260 4012
1330070250 5.7 60 2.0361 34 5 540 -8600 16 580 -8600 16 107360 7104 6260 3972
1330070326 5.745 10 2.0529 141 5 620 -8500 16 440 -8600 16 107356 7104 6260 3984
1330070393 5.785 0 3.6565 56 5 1280 -8600 16 1220 -8600 16 107280 7104 6260 4052
1330070467 5.825 0 3.4460 66 5 1460 -8600 16 1420 -8600 16 107028 7104 6392 4084
1330070534 5.2 0 3.7749 70 5 2860 -9600 16 2520 -9600 16 107168 7104 6260 4168
1330070662 5.26 61 3.8335 62 5 2100 -9400 16 2160 -9300 16 107284 7104 6260 4056
1330070789 5.3 61 3.8154 60 5 1900 -9300 16 1900 -9300 16 107280 7104 6260 4052
1330070917 5.5 61 3.8407 64 5 1840 -8900 16 1700 -8900 16 107332 7104 6260 4004
1330071051 5.6 60 3.4378 56 5 960 -8900 16 980 -8900 16 106996 7104 6376 4032
1330071233 5.7 61 -1 -1 4 450 -8600 16 475 -8700 16 107400 7104 6260 3944
1330071299 5.745 0 3.2996 90 5 980 -8500 16 900 -8600 16 107228 7104 6260 4116
1330071367 5.785 0 3.6756 59 5 1300 -8600 16 1340 -8600 16 107244 7104 6260 4096
1330071438 5.825 0 3.7886 69 5 1560 -8600 16 1640 -8600 16 107188 7104 6260 4156
1330071505 5.2 0 3.7578 52 5 2860 -9600 16 2620 -9600 16 107244 7104 6260 4100
1330071637 5.26 60 3.4791 62 5 2260 -9400 16 2260 -9300 16 107268 7104 6260 4076
