Time Frequency Delay Bandwidth Retrans Pings SelfSNR SelfNoise SelfTXpower OtherSNR OtherNoise OtherTXpower MemFree Cached Active SUnreclaim
1330671921 5.26 60 3.8063 69 5 2300 -9400 16 1740 -9300 16 106804 7420 6528 4208
1330672049 5.3 62 3.8175 62 5 1900 -9400 16 1780 -9300 16 106808 7420 6528 4204
1330672175 5.5 60 3.8261 64 5 2060 -9000 16 1920 -8900 16 106852 7420 6528 4160
1330672310 5.6 68 3.6939 50 5 1260 -8900 16 1240 -8900 16 106784 7420 6528 4220
1330672758 5.7 290 -1 -1 0 0 0 16 0 0 16 106988 7420 6528 4024
1330672833 5.745 0 0.6326 122 5 500 -8600 16 420 -8600 16 106836 7420 6528 4168
1330672900 5.785 0 3.2335 62 5 1240 -8600 16 1280 -8600 16 106764 7420 6528 4236
1330672967 5.825 0 3.7827 52 5 1560 -8600 16 1560 -8600 16 106776 7420 6528 4236
1330673033 5.2 0 3.8421 66 5 2240 -9600 16 2100 -9600 16 106744 7420 6528 4260
1330673162 5.26 62 3.8450 57 5 2180 -9400 16 1840 -9300 16 106788 7420 6528 4224
1330673289 5.3 60 3.8269 60 5 1900 -9400 16 1740 -9300 16 106824 7420 6528 4184
1330673424 5.5 62 3.4930 60 5 2040 -9000 16 1860 -8900 16 106892 7420 6528 4144
1330673550 5.6 60 3.7134 52 5 1200 -8900 16 1180 -8900 16 106888 7420 6528 4120
1330673790 5.7 90 -1 -1 1 600 -8600 16 400 -8700 16 106912 7420 6528 4092
1330673947 5.745 0 -1 -1 0 0 0 16 0 0 16 106840 7420 6528 4188
1330674020 5.785 0 2.7180 155 5 920 -8600 16 1000 -8700 16 106808 7420 6528 4204
1330674090 5.825 0 3.7125 69 5 1540 -8600 16 1560 -8600 16 106612 7420 6528 4392
1330674156 5.2 0 3.8264 52 5 2240 -9600 16 2220 -9600 16 106688 7420 6528 4320
1330674284 5.26 62 3.8211 61 5 2260 -9400 16 1760 -9300 16 106724 7420 6528 4284
1330674413 5.3 62 3.7942 64 5 1880 -9400 16 1700 -9300 16 106700 7420 6528 4312
1330674540 5.5 61 3.8377 60 5 2340 -9000 16 2240 -8900 16 106796 7420 6528 4212
1330674672 5.6 67 3.7749 56 5 1280 -8900 16 1260 -8900 16 106772 7420 6528 4236
1330674833 5.7 90 2.5057 39 5 620 -8700 16 600 -8700 16 106720 7420 6528 4284
1330675181 5.745 201 -1 -1 1 600 -8600 16 400 -8600 16 106920 7420 6528 4092
1330675256 5.785 0 3.2842 65 5 1080 -8600 16 1120 -8700 16 106424 7420 6644 4320
1330675329 5.825 0 3.7854 72 5 1520 -8600 16 1560 -8600 16 106712 7420 6528 4296
1330675395 5.2 0 3.8204 75 5 2200 -9600 16 2040 -9600 16 106948 7420 6528 4056
1330675522 5.26 60 3.8644 70 5 1980 -9400 16 1660 -9300 16 106704 7420 6528 4304
1330675649 5.3 61 3.8350 60 5 1800 -9400 16 1620 -9300 16 106708 7420 6528 4296
1330675775 5.5 60 3.8320 62 5 2520 -9000 16 2280 -8900 16 106780 7420 6528 4224
1330675909 5.6 68 3.8267 68 5 1640 -8900 16 1660 -8900 16 106728 7420 6528 4276
1330676035 5.7 61 3.7707 58 5 1080 -8600 16 920 -8600 16 106748 7420 6528 4260
1330676102 5.745 0 3.4851 63 5 1080 -8600 16 940 -8600 16 106716 7420 6528 4292
1330676200 5.785 0 1.6088 151 2 350 -8600 16 350 -8600 16 106840 7420 6528 4184
1330676266 5.825 0 3.7478 54 5 1140 -8600 16 1240 -8600 16 106668 7420 6528 4328
1330676336 5.2 0 3.8373 65 5 2160 -9600 16 2000 -9600 16 106724 7420 6528 4272
1330676468 5.26 61 3.4819 61 5 1920 -9400 16 1620 -9300 16 106784 7420 6528 4228
1330676595 5.3 60 3.8156 50 5 1820 -9400 16 1660 -9300 16 106796 7420 6528 4212
1330676721 5.5 60 3.8393 66 5 2360 -9000 16 2280 -8900 16 106776 7420 6528 4228
1330676848 5.6 60 3.7957 60 5 1380 -8900 16 1420 -8900 16 106764 7424 6528 4240
1330676974 5.7 60 3.0705 44 5 580 -8600 16 540 -8600 16 106808 7424 6528 4192
1330677087 5.745 37 0.1979 86 5 500 -8600 16 400 -8600 16 106884 7424 6528 4112
1330677153 5.785 0 3.6114 71 5 940 -8700 16 820 -8600 16 106780 7424 6528 4228
1330677220 5.825 0 3.7782 71 5 1280 -8600 16 1360 -8600 16 106688 7424 6528 4312
1330677290 5.2 0 3.8133 70 5 2040 -9600 16 1940 -9600 16 106720 7424 6532 4284
1330677418 5.26 62 3.8234 64 5 2000 -9400 16 1660 -9300 16 106788 7424 6528 4216
1330677545 5.3 60 3.8192 58 5 1720 -9400 16 1560 -9300 16 106808 7424 6528 4196
1330677679 5.5 68 3.8415 54 5 2420 -9000 16 2260 -8900 16 106732 7424 6528 4268
1330677805 5.6 60 3.8095 62 5 1680 -8900 16 1700 -8900 16 106760 7424 6528 4244
1330677933 5.7 61 3.7675 68 5 1080 -8600 16 1000 -8600 16 106744 7424 6528 4260
1330677999 5.745 0 3.6637 50 5 840 -8500 16 760 -8600 16 106748 7424 6528 4248
1330678066 5.785 0 2.8724 84 5 520 -8600 16 640 -8700 16 106692 7424 6528 4308
1330678136 5.825 0 2.8039 102 5 640 -8600 16 660 -8600 16 106688 7424 6528 4316
1330678209 5.2 0 3.7489 52 5 1680 -9600 16 1640 -9600 16 106788 7424 6528 4212
1330678336 5.26 60 3.8071 60 5 1780 -9400 16 1520 -9300 16 106700 7424 6528 4308
1330678465 5.3 62 3.8118 56 5 1660 -9400 16 1520 -9300 16 106768 7424 6528 4228
1330678592 5.5 60 3.8288 68 5 2520 -9000 16 2260 -8900 16 106740 7424 6528 4268
1330678719 5.6 62 3.8054 60 5 1620 -8900 16 1660 -8900 16 106772 7424 6528 4236
1330678854 5.7 60 3.4453 50 5 1240 -8600 16 1120 -8600 16 106632 7424 6696 4172
1330678921 5.745 0 3.7005 58 5 1160 -8600 16 1020 -8600 16 106756 7424 6528 4248
1330678990 5.785 0 1.7472 196 5 580 -8700 16 580 -8700 16 106768 7424 6528 4232
1330679059 5.825 0 2.5334 166 5 440 -8600 16 500 -8600 16 106792 7424 6528 4216
1330679125 5.2 0 3.8207 69 5 1680 -9600 16 1580 -9600 16 106728 7424 6528 4280
1330679252 5.26 60 3.8013 62 5 1740 -9400 16 1460 -9300 16 106780 7424 6528 4224
1330679378 5.3 60 3.7835 56 5 1680 -9400 16 1480 -9300 16 106812 7424 6528 4188
1330679513 5.5 68 3.8133 60 5 2460 -9000 16 2320 -8900 16 106760 7424 6528 4240
1330679639 5.6 60 3.8251 60 5 1800 -8900 16 1800 -8900 16 106820 7424 6528 4184
1330679766 5.7 60 3.7394 67 5 1340 -8600 16 1220 -8600 16 106724 7424 6528 4272
1330679833 5.745 0 3.6832 50 5 1240 -8500 16 1220 -8600 16 106768 7424 6528 4240
1330679899 5.785 0 3.6723 43 5 940 -8700 16 780 -8600 16 106728 7424 6528 4276
1330679974 5.825 0 3.0339 81 5 480 -8600 16 620 -8600 16 106760 7424 6528 4240
1330680048 5.2 0 3.8053 66 5 1620 -9600 16 1520 -9600 16 106552 7424 6736 4288
1330680176 5.26 61 3.8102 62 5 1720 -9400 16 1440 -9300 16 106780 7424 6528 4224
1330680303 5.3 61 3.7948 56 5 1640 -9400 16 1440 -9300 16 106792 7424 6528 4216
1330680431 5.5 60 3.8311 63 5 2540 -9000 16 2340 -8900 16 106796 7424 6528 4208
1330680557 5.6 60 3.8196 64 5 1780 -8900 16 1980 -8900 16 106804 7424 6528 4204
1330680692 5.7 68 3.7363 51 5 1340 -8600 16 1200 -8600 16 106756 7424 6528 4244
1330680758 5.745 0 3.6734 48 5 1220 -8500 16 1180 -8600 16 106744 7424 6528 4260
1330680825 5.785 0 3.5944 51 5 1120 -8600 16 1100 -8600 16 106744 7424 6528 4256
1330680902 5.825 0 3.1577 75 5 700 -8600 16 760 -8600 16 106748 7424 6528 4252
1330680969 5.2 0 3.7701 70 5 1500 -9600 16 1400 -9600 16 106744 7424 6528 4256
1330681097 5.26 62 3.7856 54 5 1680 -9400 16 1360 -9300 16 106780 7424 6528 4228
1330681232 5.3 62 3.4065 50 5 1440 -9400 16 1240 -9300 16 106824 7424 6528 4184
1330681360 5.5 62 3.8167 62 5 2540 -9000 16 2340 -8900 16 106796 7424 6528 4212
1330681487 5.6 60 3.8264 64 5 1860 -8900 16 2100 -8900 16 106808 7424 6528 4200
1330681613 5.7 60 3.7554 69 5 1640 -8600 16 1440 -8600 16 106728 7424 6528 4272
1330681680 5.745 0 3.6955 46 5 1620 -8600 16 1540 -8600 16 106732 7424 6528 4272
1330681746 5.785 0 3.7396 60 5 1500 -8600 16 1680 -8700 16 106776 7424 6528 4236
1330681823 5.825 0 3.3742 70 5 1180 -8600 16 1200 -8600 16 106704 7424 6528 4300
1330681914 5.2 0 1.6787 95 3 800 -9500 16 833 -9500 16 106796 7424 6528 4204
1330682041 5.26 60 3.7805 46 5 1360 -9600 16 1120 -9500 16 106672 7424 6528 4236
1330682168 5.3 60 3.7670 70 5 1380 -9600 16 1140 -9600 16 106660 7428 6528 4368
1330682294 5.5 60 3.8432 66 5 2460 -9200 16 2280 -9200 16 106740 7428 6528 4260
1330682427 5.6 60 3.4853 60 5 1840 -9100 16 1980 -9200 16 106728 7428 6528 4276
1330682553 5.7 60 3.8179 62 5 1620 -8800 16 1420 -8900 16 106748 7428 6528 4256
1330682619 5.745 0 2.9241 37 5 1600 -8700 16 1620 -8900 16 106728 7428 6528 4268
1330682686 5.785 0 3.6429 56 5 1420 -8800 16 1520 -9000 16 106764 7428 6528 4236
1330682754 5.825 0 3.6649 57 5 1120 -8800 16 1080 -8900 16 106536 7428 6612 4292
1330682824 5.2 0 3.3529 64 5 1020 -9600 16 1040 -9600 16 106716 7428 6528 4280
1330682950 5.26 60 3.8014 52 5 1440 -9400 16 1180 -9400 16 106740 7428 6528 4264
1330683085 5.3 68 3.7286 51 5 1420 -9400 16 1160 -9300 16 106720 7428 6528 4276
1330683213 5.5 61 3.8262 60 5 2480 -9000 16 2260 -8900 16 106724 7428 6528 4280
1330683340 5.6 60 3.8336 66 5 1820 -8900 16 2000 -8900 16 106660 7428 6528 4336
1330683467 5.7 61 3.8280 61 5 1620 -8600 16 1400 -8600 16 106696 7428 6528 4300
1330683534 5.745 0 3.5114 64 5 1700 -8600 16 1580 -8600 16 106688 7428 6528 4316
1330683600 5.785 0 3.7769 52 5 1440 -8600 16 1540 -8700 16 106656 7428 6528 4344
1330683674 5.825 0 3.6264 50 5 1340 -8600 16 1460 -8600 16 106740 7428 6528 4260
1330683863 5.2 60 -1 -1 3 633 -9500 16 300 -9500 16 106944 7428 6528 4052
1330683992 5.26 62 3.7680 63 5 1200 -9600 16 940 -9600 16 106700 7428 6528 4296
1330684119 5.3 61 3.7842 54 5 1280 -9600 16 1080 -9500 16 106816 7428 6528 4180
1330684254 5.5 60 3.5007 60 5 2460 -9200 16 2220 -9100 16 106508 7428 6616 4264
1330684381 5.6 60 3.8369 60 5 1840 -9100 16 2100 -9200 16 106716 7428 6528 4288
1330684509 5.7 60 3.8132 62 5 1680 -8800 16 1540 -8800 16 106788 7428 6528 4204
1330684576 5.745 0 3.5700 69 5 1780 -8800 16 1620 -8800 16 106664 7428 6528 4336
1330684649 5.785 0 3.7830 71 5 1780 -8900 16 1800 -8900 16 106696 7428 6528 4304
1330684716 5.825 0 3.7977 69 5 1580 -8800 16 1700 -8800 16 106672 7428 6528 4328
1330685194 5.2 329 -1 -1 0 0 0 16 0 0 16 106952 7428 6528 4064
1330685321 5.26 60 2.3542 160 5 800 -9600 16 560 -9600 16 106768 7428 6528 4228
1330685449 5.3 60 3.4266 53 5 960 -9600 16 760 -9600 16 106484 7428 6740 4192
1330685578 5.5 62 3.8291 61 5 2080 -9200 16 1960 -9200 16 106576 7428 6644 4232
1330685705 5.6 60 3.8105 45 5 1920 -9200 16 1960 -9200 16 106588 7428 6644 4220
1330685833 5.7 61 3.8430 64 5 1700 -8800 16 1620 -8900 16 106512 7428 6644 4300
1330685899 5.745 0 3.7702 52 5 1800 -8800 16 1760 -8900 16 106560 7428 6644 4248
1330685966 5.785 0 3.7808 60 5 1740 -8800 16 1780 -8900 16 106536 7428 6644 4268
1330686050 5.825 0 3.4628 64 5 1680 -8800 16 1640 -8800 16 106500 7428 6656 4276
1330686181 5.2 0 -1 -1 3 566 -9500 16 433 -9500 16 106848 7428 6528 4156
1330686309 5.26 61 3.1838 62 5 860 -9600 16 660 -9600 16 106736 7428 6528 4264
1330686438 5.3 62 3.7844 68 5 1000 -9600 16 800 -9600 16 106772 7428 6528 4224
1330686565 5.5 60 3.8104 58 5 2040 -9200 16 1960 -9200 16 106764 7428 6528 4232
1330686700 5.6 68 3.8376 54 5 1940 -9200 16 1960 -9200 16 106788 7428 6528 4212
1330686826 5.7 60 3.8146 60 5 1740 -8800 16 1460 -8800 16 106764 7428 6528 4236
1330686893 5.745 0 3.6653 53 5 1800 -8800 16 1700 -8900 16 106740 7428 6528 4256
1330686961 5.785 0 3.6538 42 5 1720 -8800 16 1800 -8900 16 106452 7428 6672 4252
1330687029 5.825 0 3.7813 68 5 1760 -8800 16 1840 -8900 16 106628 7428 6528 4376
1330687106 5.2 0 3.4675 48 4 850 -9600 16 725 -9500 16 106824 7428 6528 4172
1330687283 5.26 61 -1 -1 5 860 -9400 16 620 -9400 16 106880 7428 6528 4112
1330687410 5.3 60 3.7485 57 5 940 -9400 16 800 -9400 16 106336 7428 6528 4660
1330687536 5.5 60 3.8366 56 5 2060 -9000 16 1840 -9000 16 106260 7428 6528 4744
1330687664 5.6 61 3.8183 60 5 1800 -8900 16 1980 -9000 16 106340 7428 6528 4656
1330687791 5.7 61 3.8368 56 5 1700 -8600 16 1560 -8700 16 106484 7428 6528 4516
1330687864 5.745 0 3.3756 56 5 1860 -8600 16 1800 -8700 16 106420 7428 6528 4580
1330687930 5.785 0 3.7777 64 5 1720 -8700 16 1760 -8700 16 106392 7428 6528 4612
1330687997 5.825 0 3.8084 67 5 1540 -8600 16 1780 -8700 16 106460 7432 6528 4536
1330688135 5.2 40 0.3861 125 2 450 -9600 16 450 -9500 16 106956 7432 6528 4060
1330688273 5.26 72 1.8423 106 5 1180 -9600 16 980 -9600 16 106836 7432 6528 4160
1330688416 5.3 70 3.4637 54 5 1060 -9600 16 860 -9500 16 106828 7432 6528 4164
1330688543 5.5 60 3.8233 60 5 2260 -9200 16 2060 -9100 16 106784 7432 6528 4212
1330688672 5.6 62 3.8262 64 5 1980 -9200 16 2220 -9100 16 106764 7432 6528 4236
1330688799 5.7 60 3.8323 71 5 1780 -8800 16 1640 -8800 16 106732 7432 6528 4264
1330688865 5.745 0 3.6074 66 5 1860 -8800 16 1700 -8800 16 106772 7432 6528 4228
1330688931 5.785 0 3.7810 60 5 1900 -8900 16 1880 -8800 16 106992 7432 6528 4000
1330689008 5.825 1 3.7353 63 5 1680 -8800 16 1800 -8800 16 106704 7432 6528 4288
1330689120 5.2 0 -1 -1 5 940 -9400 16 760 -9300 16 106788 7432 6528 4204
1330689349 5.26 81 -1 -1 1 600 -9600 16 300 -9600 16 106688 7432 6648 4092
1330689478 5.3 61 3.5573 91 5 640 -9600 16 520 -9600 16 106664 7432 6528 4336
1330689613 5.5 61 3.4920 57 5 2080 -9200 16 2040 -9200 16 106832 7432 6528 4168
1330689741 5.6 61 3.8404 64 5 1840 -9100 16 2120 -9200 16 106772 7432 6528 4228
1330689868 5.7 61 3.8225 62 5 1720 -8800 16 1540 -8900 16 106832 7432 6528 4168
1330689934 5.745 0 3.7322 48 5 1600 -8800 16 1780 -8900 16 106816 7432 6528 4184
1330690000 5.785 1 3.7701 55 5 1840 -8800 16 1960 -9000 16 106744 7432 6528 4248
1330690070 5.825 0 3.8079 65 5 1860 -8800 16 1900 -8900 16 106780 7432 6528 4212
1330690137 5.2 0 3.7071 43 5 1220 -9600 16 1140 -9600 16 106772 7432 6528 4224
1330690480 5.26 186 -1 -1 0 0 0 16 0 0 16 107020 7432 6528 3996
1330690607 5.3 60 3.1292 92 5 640 -9400 16 460 -9300 16 106800 7432 6528 4224
1330690734 5.5 61 3.8318 59 5 2360 -9000 16 2240 -8900 16 106796 7432 6528 4204
1330690867 5.6 60 3.4887 56 5 1840 -8900 16 1980 -8900 16 106820 7432 6528 4172
1330690993 5.7 60 3.7927 52 5 1760 -8600 16 1560 -8600 16 106696 7432 6528 4296
1330691060 5.745 0 3.5374 69 5 1900 -8600 16 1760 -8600 16 106708 7432 6528 4292
1330691126 5.785 0 3.7378 62 5 1780 -8600 16 1920 -8700 16 106872 7432 6528 4120
1330691197 5.825 0 3.7439 66 5 1820 -8600 16 1840 -8600 16 106600 7432 6528 4384
1330691264 5.2 0 3.5815 68 5 1080 -9600 16 1120 -9600 16 106640 7432 6528 4356
1330691669 5.26 257 -1 -1 1 600 -9400 16 300 -9300 16 106912 7432 6528 4096
1330691959 5.3 133 -1 -1 0 0 0 16 0 0 16 106632 7432 6528 4380
1330692093 5.5 67 3.8277 76 5 2060 -9000 16 1860 -8900 16 106472 7432 6528 4524
1330692221 5.6 62 3.8404 69 5 1880 -8900 16 2080 -8900 16 106720 7432 6528 4276
1330692350 5.7 60 3.7985 56 5 1900 -8600 16 1640 -8600 16 106516 7432 6612 4228
1330692417 5.745 0 3.6891 53 5 1940 -8600 16 1820 -8600 16 106748 7432 6528 4244
1330692484 5.785 0 3.7766 63 5 1960 -8600 16 2020 -8700 16 106696 7432 6528 4300
1330692550 5.825 0 3.7936 72 5 1900 -8600 16 1980 -8600 16 106676 7432 6528 4324
1330692622 5.2 0 3.4217 50 5 1360 -9600 16 1200 -9600 16 106740 7432 6528 4252
1330692764 5.26 90 -1 -1 5 660 -9400 16 460 -9300 16 106856 7432 6528 4136
1330693069 5.3 210 -1 -1 1 700 -9400 16 500 -9300 16 106908 7432 6528 4104
1330693197 5.5 61 3.8202 66 5 1960 -9000 16 1700 -8900 16 106800 7432 6528 4216
1330693330 5.6 67 3.8344 53 5 1880 -8900 16 2300 -8900 16 106764 7432 6528 4228
1330693457 5.7 60 3.8130 58 5 1800 -8600 16 1660 -8600 16 106756 7432 6528 4244
1330693523 5.745 0 3.7621 57 5 1880 -8500 16 1880 -8600 16 106788 7432 6528 4212
1330693589 5.785 0 3.7530 58 5 2040 -8700 16 2060 -8700 16 106732 7432 6528 4268
1330693659 5.825 0 3.7467 68 5 2000 -8600 16 2040 -8600 16 106664 7432 6528 4336
1330693725 5.2 0 3.7785 48 5 1480 -9600 16 1380 -9600 16 106712 7432 6528 4284
1330693868 5.26 60 1.2262 167 5 680 -9400 16 400 -9300 16 106800 7432 6528 4192
1330695040 5.3 1099 3.0495 98 5 1120 -9400 16 940 -9300 16 106772 7432 6528 4228
1330695168 5.5 62 3.8347 58 5 2360 -9000 16 2220 -8900 16 106772 7432 6528 4224
1330695295 5.6 60 3.8285 64 5 1860 -8900 16 1920 -8900 16 106740 7432 6528 4252
1330695421 5.7 60 3.8362 52 5 1700 -8600 16 1480 -8600 16 106728 7432 6528 4268
1330695487 5.745 0 3.5368 50 5 1720 -8500 16 1760 -8600 16 106712 7436 6528 4276
1330695554 5.785 0 3.7604 52 5 1760 -8600 16 1900 -8700 16 106756 7436 6528 4236
1330695626 5.825 0 3.4370 62 5 1860 -8600 16 1940 -8600 16 106712 7436 6528 4280
1330695693 5.2 0 3.6209 51 5 1440 -9600 16 1340 -9600 16 106704 7436 6528 4288
1330695914 5.26 73 -1 -1 0 0 0 16 0 0 16 106920 7436 6528 4084
1330696084 5.3 100 1.2068 158 5 540 -9300 16 460 -9300 16 106824 7436 6528 4168
1330696217 5.5 61 3.4796 54 5 2340 -9000 16 1980 -9000 16 106792 7436 6528 4196
1330696345 5.6 61 3.8454 48 5 1880 -8900 16 2060 -8900 16 106772 7436 6528 4224
1330696472 5.7 61 3.8018 52 5 1780 -8600 16 1520 -8600 16 106816 7436 6528 4180
1330696538 5.745 0 3.5906 28 5 1700 -8600 16 1920 -8600 16 106804 7436 6528 4184
1330696605 5.785 1 3.7433 69 5 1880 -8600 16 1980 -8700 16 106668 7436 6528 4320
1330696671 5.825 0 3.8092 70 5 1900 -8600 16 2000 -8600 16 106704 7436 6528 4284
1330696738 5.2 0 3.7500 54 5 1280 -9600 16 1060 -9600 16 106700 7436 6528 4288
1330697428 5.26 527 -1 -1 0 0 0 16 0 0 16 106964 7436 6528 4040
1330699161 5.3 1604 -1 -1 3 533 -9300 16 500 -9300 16 106892 7436 6528 4104
1330699296 5.5 68 3.8180 71 5 2100 -9000 16 2220 -8900 16 106712 7436 6528 4284
1330699422 5.6 60 3.8306 62 5 1900 -8900 16 2060 -8900 16 106740 7436 6528 4256
1330699550 5.7 60 3.8054 55 5 1860 -8600 16 1640 -8600 16 106524 7436 6684 4264
1330699618 5.745 0 2.8728 153 5 1960 -8600 16 1940 -8600 16 106708 7436 6528 4288
1330699685 5.785 0 3.7654 74 5 1960 -8700 16 1980 -8700 16 106644 7436 6528 4348
1330699751 5.825 0 3.7500 2 5 1900 -8600 16 1960 -8600 16 106676 7436 6528 4312
1330699824 5.2 0 3.3813 52 5 1320 -9600 16 1200 -9600 16 106744 7436 6528 4272
1330700242 5.26 260 -1 -1 0 0 0 16 0 0 16 106860 7436 6528 4148
1330700454 5.3 92 -1 -1 5 520 -9300 16 440 -9300 16 106668 7436 6628 4156
1330700581 5.5 61 3.8206 65 5 2140 -9000 16 1960 -8900 16 106760 7436 6528 4228
1330700709 5.6 60 3.8167 64 5 1860 -8900 16 2060 -8900 16 106832 7436 6528 4156
1330700837 5.7 61 3.8163 61 5 1800 -8600 16 1620 -8600 16 106880 7436 6528 4116
1330700904 5.745 0 3.7441 50 5 1880 -8500 16 1860 -8600 16 106832 7436 6528 4164
1330700970 5.785 0 3.7184 66 5 1900 -8600 16 2020 -8700 16 106680 7436 6528 4312
1330701037 5.825 0 2.7754 87 5 1900 -8600 16 1980 -8600 16 106420 7436 6644 4380
1330701104 5.2 0 3.7221 50 5 1180 -9600 16 1000 -9600 16 106428 7436 6644 4376
1330701465 5.26 230 -1 -1 3 600 -9400 16 400 -9300 16 106480 7436 6644 4316
1330701683 5.3 130 0.9301 90 4 525 -9300 16 375 -9300 16 106836 7436 6528 4156
1330701810 5.5 61 3.8213 54 5 2140 -8900 16 2240 -8900 16 106812 7436 6528 4184
1330701936 5.6 60 3.8549 52 5 1920 -8900 16 2180 -8900 16 106812 7436 6528 4184
1330702063 5.7 60 3.8149 55 5 1800 -8600 16 1640 -8600 16 106792 7436 6528 4196
1330702129 5.745 0 3.6898 71 5 1920 -8600 16 1780 -8600 16 106752 7436 6528 4240
1330702195 5.785 0 3.8095 53 5 1880 -8600 16 2000 -8700 16 106752 7436 6528 4240
1330702270 5.825 0 3.4516 60 5 1800 -8600 16 1820 -8600 16 106572 7436 6704 4224
1330702337 5.2 0 3.4346 39 5 1000 -9600 16 960 -9600 16 106792 7436 6528 4200
1330702510 5.26 80 0.4586 145 3 700 -9400 16 400 -9300 16 106908 7436 6528 4088
1330702637 5.3 60 3.8103 50 5 880 -9400 16 800 -9300 16 106784 7436 6528 4208
1330702763 5.5 60 3.8338 72 5 2280 -9000 16 2280 -8900 16 106784 7436 6528 4204
1330702896 5.6 66 3.8169 58 5 1900 -8900 16 2020 -9000 16 106792 7436 6528 4196
1330703024 5.7 62 3.8103 60 5 1800 -8600 16 1640 -8600 16 106848 7436 6528 4140
1330703091 5.745 0 3.6949 53 5 1840 -8600 16 1760 -8600 16 106832 7436 6528 4156
1330703159 5.785 0 3.8200 72 5 1880 -8700 16 1840 -8700 16 106504 7436 6656 4272
1330703227 5.825 1 3.7830 58 5 1740 -8600 16 1720 -8600 16 106668 7436 6528 4320
1330703367 5.2 20 -1 -1 4 575 -9500 16 550 -9600 16 106772 7436 6528 4224
1330703501 5.26 67 3.7728 57 5 900 -9600 16 680 -9600 16 106624 7436 6528 4368
1330703628 5.3 61 3.7897 56 5 1020 -9600 16 860 -9600 16 106628 7436 6528 4364
1330703756 5.5 60 3.8330 54 5 2380 -9200 16 2260 -9200 16 106544 7436 6660 4232
1330703885 5.6 61 3.8360 62 5 1900 -9100 16 2020 -9200 16 106784 7440 6528 4200
1330704018 5.7 60 3.4869 69 5 1700 -8800 16 1520 -8900 16 106796 7440 6528 4196
1330704084 5.745 0 3.6937 56 5 1800 -8800 16 1640 -8900 16 106740 7440 6528 4252
1330704150 5.785 0 3.7852 58 5 1800 -8900 16 1740 -9000 16 106696 7440 6528 4292
1330704226 5.825 0 3.7885 63 5 1540 -8800 16 1620 -8900 16 106720 7440 6528 4272
1330704414 5.2 30 -1 -1 0 0 0 16 0 0 16 106904 7440 6528 4100
1330704542 5.26 62 3.7785 44 5 1060 -9600 16 820 -9500 16 106812 7440 6528 4180
1330704677 5.3 68 3.7814 63 5 1260 -9600 16 1060 -9600 16 106744 7440 6528 4240
1330704803 5.5 60 3.8431 62 5 2260 -9200 16 2280 -9200 16 106796 7440 6528 4192
1330704930 5.6 61 3.8501 62 5 1860 -9100 16 1980 -9200 16 106796 7440 6528 4188
1330705057 5.7 60 3.8271 60 5 1600 -8800 16 1440 -8900 16 106816 7440 6528 4176
1330705123 5.745 0 3.7776 53 5 1680 -8800 16 1600 -8900 16 106748 7440 6528 4244
1330705189 5.785 0 3.8045 64 5 1560 -8800 16 1700 -9000 16 106732 7440 6528 4256
1330705263 5.825 0 3.4250 52 5 1400 -8800 16 1500 -8900 16 106752 7440 6528 4236
1330705392 5.2 0 -1 -1 3 566 -9500 16 466 -9600 16 106876 7440 6528 4128
1330705519 5.26 60 3.7975 52 5 1360 -9600 16 1200 -9600 16 106812 7440 6528 4176
1330705647 5.3 62 3.7699 56 5 1280 -9600 16 1160 -9500 16 106768 7440 6528 4216
1330705773 5.5 60 3.8320 68 5 2340 -9200 16 2280 -9100 16 106780 7440 6528 4208
1330705906 5.6 66 3.8450 62 5 1780 -9100 16 1900 -9100 16 106820 7440 6528 4168
1330706033 5.7 60 3.7306 48 5 1480 -8800 16 1380 -8800 16 106812 7440 6528 4176
1330706099 5.745 0 3.6743 50 5 1460 -8800 16 1400 -8800 16 106764 7440 6528 4224
1330706167 5.785 0 3.7115 64 5 1280 -8900 16 1200 -8800 16 106560 7440 6644 4288
1330706240 5.825 0 3.7050 76 5 980 -8900 16 960 -8800 16 106668 7440 6528 4316
1330706307 5.2 0 3.7410 52 5 1520 -9600 16 1300 -9600 16 106708 7440 6528 4284
1330706439 5.26 60 3.3690 72 5 1600 -9300 16 1320 -9300 16 106724 7440 6528 4260
1330706567 5.3 62 3.7734 56 5 1500 -9300 16 1380 -9300 16 106788 7440 6528 4204
1330706694 5.5 60 3.8329 55 5 2380 -8900 16 2260 -8900 16 106800 7440 6528 4184
1330706823 5.6 62 3.8358 61 5 1740 -8800 16 1760 -8900 16 106816 7440 6528 4176
1330706950 5.7 61 3.7105 52 5 1360 -8500 16 1160 -8600 16 106504 7440 6764 4220
1330707022 5.745 0 3.1429 64 5 1340 -8500 16 1200 -8600 16 106460 7440 6764 4256
1330707089 5.785 0 3.3387 74 5 860 -8600 16 880 -8700 16 106752 7440 6580 4240
1330707165 5.825 1 3.0580 89 4 475 -8500 16 525 -8600 16 106744 7440 6580 4240
1330707231 5.2 0 3.7586 54 5 1740 -9600 16 1580 -9600 16 106756 7440 6580 4224
1330707360 5.26 61 3.7866 62 5 1700 -9400 16 1480 -9400 16 106796 7440 6580 4196
1330707486 5.3 60 3.8098 56 5 1640 -9400 16 1520 -9300 16 106844 7440 6580 4140
1330707619 5.5 61 3.4762 67 5 2240 -9000 16 2280 -8900 16 106780 7440 6580 4204
